Date,Open,High,Low,Close,Adj Close,Volume,ub_5,mb_5,lb_5,macd,macdsignal,macdhist,k%,d%,wr_3,FSMA_10
2005-07-13,122.2699966430664,122.5199966430664,121.98999786376952,122.43000030517578,90.82010650634766,41182300,123.37755760091194,121.58000030517579,119.78244300943963,0.5321074902290093,0.3302095257971557,0.2018979644318536,94.26337380294183,92.96681865210292,-15.15128746062405,0.005872711673104381
2005-07-14,122.9800033569336,123.44000244140624,122.48999786376952,122.91000366210938,91.17617797851562,63638800,123.22980515558132,122.17200164794922,121.11419814031711,0.6463464945740043,0.3934369195525254,0.25290957502147887,90.90313813205091,93.65180572578687,-29.44432670707357,0.005586862959111995
2005-07-15,122.79000091552734,123.04000091552734,122.36000061035156,122.83999633789062,91.1242446899414,56075900,123.20093790877571,122.4760009765625,121.75106404434929,0.722899586136549,0.45932945286933013,0.2635701332672189,84.3356317613934,89.83404789879553,-41.379600641918465,0.0030102991546896553
2005-07-18,122.5,122.62999725341795,122.0500030517578,122.3499984741211,90.7607879638672,56598400,123.08856953478767,122.55800018310546,122.02743083142326,0.7355507589274453,0.5145737140809532,0.22097704484649205,65.6759387698438,80.30490288776286,-78.41758603655421,0.004314582975692492
2005-07-19,122.70999908447266,123.11000061035156,122.41000366210938,123.0199966430664,91.25775909423828,59165700,123.24739976118495,122.70999908447266,122.17259840776036,0.7905274489908578,0.5697644610629341,0.2207629879279237,60.76975498855446,70.26044183993072,-8.490959866413199,0.009399276994042213
2005-07-20,122.58999633789062,123.7300033569336,122.3000030517578,123.44000244140624,91.56934356689452,69477000,123.6114187455721,122.91199951171875,122.2125802778654,0.8580962305435378,0.6274308149590548,0.23066541558448295,64.40551496770955,63.617069575369435,-17.261956121907506,0.005015474300344772
2005-07-21,123.5500030517578,123.61000061035156,122.47000122070312,122.72000122070312,91.03522491455078,101110900,123.5901684199557,122.8739990234375,122.15782962691931,0.8438198653729501,0.6707086250418339,0.17311124033111613,64.55101811373767,63.24209602333406,-70.62950494309896,0.002632839474674508
2005-07-22,122.87999725341795,123.55999755859376,122.62999725341795,123.54000091552734,91.6435089111328,52607100,123.90192980626081,123.01399993896484,122.12607007166888,0.8884315792523694,0.714253215883941,0.1741783633684284,70.43640431545121,66.46431246563297,-13.286881178874452,0.009330173732850383
2005-07-25,123.41000366210938,123.9499969482422,122.8499984741211,123.19000244140624,91.38388061523438,57301600,123.77156458076998,123.18200073242187,122.59243688407376,0.8853390941368104,0.7484703915345149,0.13686870260229556,60.83690851482803,65.27477698133912,-51.35112843195013,0.0020964778122893523
2005-07-26,123.2300033569336,123.52999877929688,122.9499969482422,123.33999633789062,91.49517059326172,42758800,123.82060957456927,123.24600067138672,122.67139176820417,0.8847921976075668,0.7757347527491253,0.10905744485844149,68.55333956112052,66.60888413046673,-46.21217813484388,0.004505213429815114
2005-07-27,123.5,123.88999938964844,123.0500030517578,123.79000091552734,91.8289794921875,43181600,124.03517713557866,123.31600036621094,122.59682359684322,0.9101784165188462,0.8026234855030695,0.10755493101577673,68.71970393377102,66.03665066990668,-14.545114059607565,0.003324174430702654
2005-07-28,123.95999908447266,124.63999938964844,123.63999938964844,124.56999969482422,92.40758514404295,47880700,124.65731648563352,123.68600006103516,122.7146836364368,0.9819176255069948,0.8384823135038546,0.1434353120031402,82.91232904818862,73.39512418102687,-4.14198779298642,-0.0006947315884850901
2005-07-29,124.41000366210938,124.62999725341795,123.5,123.73999786376952,91.79185485839844,62358100,124.68638260431399,123.72599945068359,122.76561629705319,0.9607226417468269,0.8629303791524491,0.09779226259437779,78.47582290774889,76.702618629903,-56.60399992322643,-0.007553982544567482
2005-08-01,123.83000183105469,124.04000091552734,123.4499969482422,123.6500015258789,91.7251434326172,40418200,124.6324108643952,123.81799926757813,123.00358767076106,0.9259892840204174,0.8755421601260427,0.05044712389437467,62.55279068495587,74.64698088029796,-83.19292711699335,-0.001446563809799189
2005-08-02,123.87000274658205,124.5999984741211,123.73999786376952,124.38999938964844,92.27405548095705,45147400,124.78021201205819,124.02799987792969,123.27578774380119,0.9472551235494677,0.8898847528107277,0.05737037073874007,58.47254452700303,66.50038603990276,-20.338796754274654,-0.0005823020385014088
2005-08-03,124.25,124.73999786376952,124.12000274658205,124.72000122070312,92.51885223388672,36837200,125.08876669973354,124.21399993896485,123.33923317819615,0.9794463960446933,0.9077970814575208,0.0716493145871725,74.7156321496487,65.24698912053604,-1.5501262693459397,-0.008280404753519441
2005-08-04,124.2300033569336,124.30999755859376,123.56999969482422,123.72000122070312,91.77706146240234,50855600,124.90623943761759,124.04400024414062,123.18176105066365,0.9137336164207994,0.9089843884501765,0.004749227970622938,67.88570532609647,67.02462733424956,-87.17933669809706,-0.012924966202369857
2005-08-05,123.4499969482422,123.9800033569336,122.66999816894531,122.87999725341795,91.15389251708984,53595500,125.1507138003047,123.87200012207032,122.59328644383594,0.7848274627278045,0.8841530033057021,-0.09932554057789766,43.175102478722835,61.92547998482283,-89.85511519650362,-0.0061833306734464235
2005-08-08,123.1500015258789,123.41000366210938,122.37999725341795,122.6500015258789,90.98329162597656,47616000,125.29382206815848,123.67200012207032,122.05017817598215,0.6565414727347019,0.8386306971915021,-0.1820892244568002,14.172096583074136,41.744301462631306,-86.01014353537336,0.00027671456955496553
2005-08-09,123.05999755859376,123.58999633789062,122.87000274658205,123.38999938964844,91.5322265625,47170000,124.92853971874807,123.47200012207031,122.01546052539256,0.6075817207304368,0.792420901899289,-0.18483918116885223,21.460810155568442,26.269336405788632,-36.875107287950996,0.002005694084858647
2005-08-10,123.81999969482422,124.5,122.81999969482422,123.33000183105469,91.4877471923828,72863700,123.95721534235649,123.19400024414062,122.43078514592476,0.5575128024263876,0.7454392820047088,-0.1879264795783212,33.01634142944554,22.8830827226962,-55.18852137487232,-0.004935567199947316
2005-08-11,123.2699966430664,124.02999877929688,123.01000213623048,123.81999969482422,91.85121154785156,58570200,124.03439981883578,123.21399993896485,122.39360005909391,0.5510197438572533,0.7065553743752176,-0.15553563051796437,51.84424123567212,35.44046427356219,-40.47620128882248,-0.006219103983826896
2005-08-12,123.56999969482422,123.69000244140624,122.75,123.05999755859376,91.28744506835938,54776900,124.02304533935005,123.25,122.47695466064995,0.47902621138888435,0.6610495417779509,-0.1820233303890666,48.27049287504307,44.37702518005374,-82.28585379464204,-0.011952837254268251
2005-08-15,123.22000122070312,123.87000274658205,122.83000183105469,123.81999969482422,91.85121154785156,36208500,124.07602747836161,123.48399963378907,122.89197178921653,0.4777889850073933,0.6243974304238394,-0.14660844541644613,53.714279901414194,51.27633800404329,-16.406194120592232,-0.007719793028025376
2005-08-16,123.44000244140624,123.5199966430664,122.08999633789062,122.20999908447266,90.65689849853516,71942100,124.43926190176703,123.24799957275391,122.0567372437408,0.342941662258724,0.5681062767908164,-0.22516461453209236,32.73254791785813,44.90577356477197,-93.25829693668058,-0.015530605536209609
2005-08-17,122.19000244140624,122.87000274658205,122.02999877929688,122.1999969482422,90.64949798583984,62275100,124.46701357029801,123.02199859619141,121.57698362208481,0.23258599211806086,0.5010022198562653,-0.2684162277382044,24.874035887742362,37.10695456900507,-90.7609889995971,-0.0035103393248313076
2005-08-18,122.0500030517578,122.55999755859376,121.83999633789062,122.19000244140624,90.64210510253906,53388600,124.00263420800276,122.69599914550781,121.38936408301286,0.14267716178028422,0.429337208241069,-0.2866600464607848,10.240297834490148,22.61562721336372,-79.16630714665321,-0.0031178064703512
2005-08-19,122.62999725341795,122.81999969482422,122.1999969482422,122.47000122070312,90.84979248046876,39842100,123.83754902416246,122.57799987792968,121.31845073169691,0.09294590488654819,0.3620589475701649,-0.2691130426836167,18.92538643565968,18.013240052630902,-38.83485796822424,-0.0027907511684792364
2005-08-22,122.58000183105469,123.2300033569336,121.87999725341795,122.47000122070312,90.84979248046876,69912000,122.57284889991097,122.30800018310546,122.04315146629996,0.05292345683720612,0.3002318494235731,-0.247308392586367,28.592178230434303,19.252620833528216,-54.676136581938735,-0.005233944008829138
2005-08-23,122.5,122.61000061035156,121.1500015258789,122.23999786376952,90.67916870117188,55168600,122.57093754733269,122.31399993896484,122.05706233059699,0.0026158755407408307,0.24070865464700666,-0.23809277910626583,40.31284436867664,29.276803011590378,-47.59637604078856,-0.004229619916986806
2005-08-24,121.94000244140624,122.7300033569336,121.08999633789062,121.1500015258789,89.87059020996094,79104600,123.08539525619553,122.10400085449218,121.12260645278884,-0.1237799814952325,0.16781092741855885,-0.29159090891379136,30.902626447032286,33.269216348714586,-97.196028449705,-0.0009898365653093417
2005-08-25,121.3499984741211,121.66999816894531,121.20999908447266,121.58999633789062,90.19698333740234,35631100,123.03802871114752,121.98399963378907,120.92997055643062,-0.18629817529176762,0.09698910687649355,-0.28328728216826116,26.190668285755617,32.46871303382169,-69.5123256062784,0.009938081308374078
2005-08-26,121.4800033569336,121.48999786376952,120.68000030517578,120.76000213623048,89.5812759399414,61956800,122.927573487336,121.64199981689453,120.35642614645305,-0.2993669736945179,0.017717890762291258,-0.31708486445680917,9.768567950478648,22.287287561089027,-96.09747746540657,0.008758976884295435
2005-08-29,120.41000366210938,121.77999877929688,120.37999725341795,121.69000244140624,90.27117156982422,56179200,122.49035572942081,121.48600006103516,120.4816443926495,-0.3103539911334252,-0.04789648561685203,-0.2624575055165732,27.415496378370804,21.124910871535196,-6.428302843037227,0.018665102375467042
2005-08-30,121.25,121.3000030517578,120.38999938964844,121.0500030517578,89.7964096069336,74160200,121.94040332902816,121.24800109863281,120.55559886823747,-0.366479337974809,-0.11161305608844344,-0.2548662818863656,29.130963591217206,22.10500930668906,-52.142495136266774,0.012498952988034292
2005-08-31,121.19000244140624,122.66000366210938,120.73999786376952,122.58000183105469,90.9313735961914,102945200,122.78457476283585,121.53400115966797,120.28342755650009,-0.28422460067898214,-0.14613536500655117,-0.13808923567243098,60.24890848126278,38.9317894836171,-3.5088423764827703,0.01963648535830681
2005-09-01,122.5199966430664,123.1500015258789,121.13999938964844,122.48999786376952,90.8646011352539,74578700,123.1847051359153,121.71400146484375,120.2432977937722,-0.22372078280126573,-0.16165244856549407,-0.062068334235771655,67.05838611761375,52.14608606336475,-23.913157654682223,0.007374757621396608
2005-09-02,122.8499984741211,122.87999725341795,122.04000091552734,122.2699966430664,90.70142364501952,47653400,123.16376718824682,122.01600036621093,120.86823354417504,-0.19131793702379696,-0.16758554625715466,-0.023732390766642297,80.29842234130278,69.20190564672662,-36.51466994213044,0.008939521615964308
2005-09-06,122.66000366210938,123.8000030517578,122.6500015258789,123.6999969482422,91.76219177246094,57251300,124.10755899839886,122.41799926757812,120.72843953675739,-0.0496767322322853,-0.1440037834521808,0.09432705121989549,80.49046074718882,75.94908973536862,-3.759622775718007,0.011425559926253137
2005-09-07,123.62999725341795,124.12999725341795,123.45999908447266,123.91000366210938,91.91799926757812,41749700,124.34262879153917,122.98999938964843,121.6373699877577,0.07861451060212232,-0.09948012464132017,0.1780946352434425,86.26956828695484,82.35281712514899,-10.526027597283468,-0.0016006186409119974
2005-09-08,123.66000366210938,124.0,123.30999755859376,123.5,91.61387634277344,39068700,124.50357976093522,123.1739990234375,121.84441828593978,0.14552485589554465,-0.050479128533947204,0.19600398442949185,89.83587596498899,85.53196833304439,-42.56750487148502,-0.00571385048776159
2005-09-09,123.83000183105469,124.73999786376952,123.8000030517578,124.5999984741211,92.42985534667969,43093900,125.11519037868207,123.59599914550782,122.07680791233356,0.28403825420750195,0.01642434801434263,0.26761390619315933,89.08506220450823,88.39683548548419,-9.790165018965979,-0.004161942825626265
2005-09-12,124.4499969482422,124.66999816894531,124.2699966430664,124.3499984741211,92.24437713623048,33017600,124.82680173622427,124.01199951171876,123.19719728721324,0.36938022434698325,0.08701552328087075,0.2823647010661125,85.02812789220813,87.98302202056863,-27.272678770546893,-0.015489550882765612
2005-09-13,124.12999725341795,124.41999816894531,123.5199966430664,123.66000366210938,91.73252868652344,58427500,124.83158235127017,124.00400085449219,123.17641935771421,0.37699180883313943,0.14501078039132448,0.23198102844181495,66.87682901885037,80.33000637185576,-88.52402631513107,-0.015737818292545756
2005-09-14,123.73999786376952,123.91999816894531,123.0199966430664,123.20999908447266,91.39874267578124,57694600,124.91460584953049,123.86399993896484,122.81339402839919,0.34276129693722623,0.18456088370050483,0.1582004132367214,38.95410040900722,63.61968577335542,-88.48471116988564,-0.011952150136805957
2005-09-15,123.58999633789062,123.6500015258789,122.9000015258789,123.1500015258789,91.3542022705078,73156900,124.97129000153758,123.79400024414062,122.61671048674366,0.3072502781345179,0.20909876258730745,0.09815151554721044,16.36985845506578,40.73359596097463,-83.5525952547069,-0.009593364600166432
2005-09-16,123.3000030517578,123.73999786376952,122.87000274658205,123.5,92.00382232666016,75424100,124.43531007987825,123.57400054931641,122.71269101875457,0.30384693338268676,0.2280483967463833,0.07579853663630345,19.877855238450568,25.06727136750803,-40.00000000000054,-0.00950873452600523
2005-09-19,123.47000122070312,123.5500030517578,122.63999938964844,123.08999633789062,91.69837951660156,53355300,123.76189452305658,123.3220001220703,122.88210572108403,0.26501100723071147,0.23544091884324894,0.02957008838746253,24.622554917240922,20.290089536919268,-59.09112977618047,-0.012688251449028926
2005-09-20,123.1999969482422,123.61000061035156,121.87000274658205,122.0500030517578,90.92362213134766,84480300,123.99083545182856,123.0,122.00916454817144,0.14860150371950454,0.21807303581850007,-0.06947153209899554,23.02040116215817,22.506937105950062,-90.37429009726621,-0.009797670112135755
2005-09-21,121.79000091552734,121.87000274658205,120.77999877929688,120.91000366210938,90.07434844970705,94469100,124.43592979691269,122.54000091552734,120.644072034142,-0.03523610992897375,0.1674112066690053,-0.20264731659797905,12.817775091720257,20.15357705703996,-95.40619085875115,-0.0020401644323572708
2005-09-22,120.9499969482422,121.66000366210938,120.44000244140624,121.33999633789062,90.3946762084961,84597200,124.1590843061548,122.1779998779297,120.19691544970459,-0.14456546717040908,0.10501587190112241,-0.2495813390715315,13.481720219266405,16.439965491048454,-71.60900894829787,0.0063104511659451
2005-09-23,121.23999786376952,121.88999938964844,120.9000015258789,121.44000244140624,90.4691925048828,59368100,123.27705491055518,121.76600036621093,120.25494582186668,-0.220597206413359,0.039893256238226135,-0.26049046265158515,21.070132635275048,15.789875982087414,-31.034337609311713,0.0009807488250329426
2005-09-26,122.0199966430664,122.23999786376952,121.08000183105469,121.58000183105469,90.57350158691406,70415400,122.20141355310771,121.46400146484375,120.72658937657978,-0.266484262128472,-0.021382247435113494,-0.2451020146933585,31.59349544148459,22.048449432008855,-36.66653950976698,-0.001350479450643257
2005-09-27,121.5199966430664,121.98999786376952,121.0199966430664,121.5500030517578,90.55111694335938,66150800,121.84874399277044,121.36400146484375,120.87925893691707,-0.30179186638332567,-0.07746417122475593,-0.22432769515856973,43.05825452575189,31.907294200837352,-51.49229087430877,-0.004951488271578807
2005-09-28,121.93000030517578,122.12000274658205,121.1999969482422,121.66999816894531,90.64053344726562,58620500,121.745296325072,121.51600036621093,121.28670440734986,-0.3164430356804786,-0.12525994411590047,-0.19118309156457813,55.32075792858827,43.32416929860843,-46.72123971283426,-0.007272755461058189
2005-09-29,121.5500030517578,122.86000061035156,121.08000183105469,122.66000366210938,91.37805938720705,66607700,122.67219152020189,121.78000183105469,120.88781214190749,-0.24534088640811547,-0.14927613257434347,-0.096064753833772,73.26539881995365,57.21480375809811,-10.869375925165752,-0.01167911896074186
2005-09-30,122.62000274658205,123.04000091552734,121.73999786376952,123.04000091552734,91.66114807128906,47824200,123.35060206521881,122.10000152587891,120.84940098653901,-0.15652499554988708,-0.1507259051694522,-0.005799090380434885,86.04311301928198,71.54308992260813,-0.0,-0.02391981186881477
2005-10-03,122.95999908447266,123.33999633789062,122.4499969482422,122.5999984741211,91.3333511352539,50994800,123.47925257953092,122.30400085449219,121.12874912945345,-0.12025604509737775,-0.1446319331550373,0.024375888057659556,85.96653515400699,81.7583489977477,-32.74334789448454,-0.030486034717093307
2005-10-04,122.79000091552734,123.02999877929688,121.16000366210938,121.22000122070312,90.30530548095705,60776300,123.59778960408977,122.23800048828124,120.87821137247272,-0.2005550124502804,-0.15581654901408593,-0.044738463436194476,58.09940482488252,76.70301766605733,-97.24780916650334,-0.029853173980627958
2005-10-05,121.25,121.30999755859376,119.56999969482422,119.62999725341795,89.12079620361328,106052100,124.35317553342314,121.83000030517579,119.30682507692843,-0.38801970491817883,-0.20225718019490452,-0.1857625247232743,25.296554356426356,56.45416477843879,-98.40855140536848,-0.02161361126265285
2005-10-06,119.77999877929688,120.26000213623048,118.16999816894531,119.1999969482422,88.80045318603516,140941800,124.20937641670619,121.13799896240235,118.0666215080985,-0.5647738933908926,-0.2747605228341021,-0.29001337055679044,9.23624697194833,30.877402051085905,-78.8066121410964,-0.008484476193871377
2005-10-07,119.6999969482422,120.0500030517578,119.12999725341795,119.61000061035156,89.10591125488281,75661400,123.00634992641997,120.45199890136719,117.89764787631441,-0.6641135051212927,-0.35263111929154023,-0.3114823858297525,16.45570591775775,16.996169082044315,-54.140040722508864,-0.006191253820617991
2005-10-10,119.68000030517578,119.70999908447266,118.3000030517578,118.5999984741211,88.3534927368164,52677000,121.38909760137415,119.6519989013672,117.91490020136024,-0.8149454111606929,-0.44509397766537073,-0.3698514334953221,18.87447031744471,14.855474402383765,-79.42586177315567,-0.010835226383353186
2005-10-11,118.98999786376952,119.38999938964844,118.31999969482422,118.43000030517578,88.226806640625,75629800,120.093885968261,119.09399871826172,118.09411146826243,-0.9373925372195515,-0.5435536895762069,-0.39383884764334465,14.99370712204037,16.77462778574778,-92.5715855189724,-0.0012647490639999587
2005-10-12,118.38999938964844,119.12999725341795,117.41000366210938,117.5,87.53399658203125,100510400,120.10907607749368,118.66799926757812,117.22692245766257,-1.0968324177387245,-0.6542094352087104,-0.4426229825300141,6.761944715179389,13.543374051554993,-96.08710795614748,0.0012581189145786519
2005-10-13,117.45999908447266,118.08000183105469,116.87999725341795,117.43000030517578,87.48184967041016,99052900,119.91872302797127,118.31399993896484,116.70927684995841,-1.2148342095532314,-0.7663343900776146,-0.4484998194756168,9.59610487157189,10.450585569597386,-78.08754646783606,0.010774464708693459
2005-10-14,118.12000274658205,118.80999755859376,117.55999755859376,118.66999816894531,88.4056167602539,88651000,119.21753646682998,118.1259994506836,117.0344624345372,-1.1945242828444975,-0.8519723686309912,-0.3425519142135063,27.919621671334706,14.7592237526955,-20.444403754339646,0.011947535649698873
2005-10-17,118.8000030517578,119.2699966430664,118.4499969482422,119.11000061035156,88.73341369628906,68109300,119.54887204259653,118.22799987792969,116.90712771326285,-1.1298992249081579,-0.9075577398864245,-0.22234148502173334,56.48192557442118,31.3325507057761,-6.694396383857562,0.002325792060003394
2005-10-18,118.94000244140624,118.95999908447266,117.8000030517578,117.81999969482422,87.77239990234375,74996900,119.44229880086995,118.10599975585937,116.7697007108488,-1.1692967685054185,-0.9599055456102233,-0.20939122289519518,63.808736862830415,49.403428036195606,-84.79518857107234,-0.0005205359523125135
2005-10-19,117.5,119.8000030517578,117.12000274658205,119.77999877929688,89.23252868652344,116563800,120.26551988125306,118.56199951171875,116.85847914218445,-1.0304852672233409,-0.9740214899328469,-0.05646377729049401,75.83008643538825,65.37358295754679,-0.7464279919032106,0.01268884483701022
2005-10-20,119.48999786376952,119.80999755859376,117.3000030517578,117.66999816894531,87.66063690185547,131966700,120.1924532439944,118.60999908447266,117.02754492495093,-1.0783055326603233,-0.9948782984783422,-0.08342723418198106,53.03051519296022,64.22311283039313,-79.55403408559172,-0.0022374292061225257
2005-10-21,118.29000091552734,118.77999877929688,117.51000213623048,118.12999725341795,88.0033187866211,96579500,120.12648235863449,118.50199890136719,116.87751544409988,-1.0667880867893587,-1.0092602561405455,-0.05752783064881317,52.43574201934965,60.432114549232885,-62.453663392734114,0.01956319559791647
2005-10-24,118.44000244140624,120.08999633789062,118.41000366210938,119.95999908447266,89.36664581298828,71308400,120.6539737934697,118.6719985961914,116.6900233989131,-0.8996242656178453,-0.9873330580360055,0.08770879241816021,51.20509372576844,52.22378364602628,-4.659410976510135,0.018962181439832797
2005-10-25,119.72000122070312,120.23999786376952,118.94000244140624,119.72000122070312,89.1878433227539,76594500,120.96211686980143,119.05199890136718,117.14188093293293,-0.7775484602073277,-0.9453761384702699,0.1678276782629422,72.16757670232785,58.602804149148824,-19.047525892472553,0.005310112057846024
2005-10-26,119.51000213623048,120.54000091552734,119.19000244140624,119.37000274658205,88.9271240234375,80855800,120.78068168580772,118.96999969482422,117.15931770384073,-0.7009641780040994,-0.8964937463770358,0.19552956837293645,80.94843836450309,68.10703626419998,-54.929562330083904,0.009421977142405568
2005-10-27,119.1999969482422,119.37000274658205,117.93000030517578,118.0999984741211,87.98101806640625,66623100,120.63793014493264,119.05599975585938,117.47406936678611,-0.7342849338759123,-0.8640519838768111,0.12976705000089883,55.56472353852161,69.56024620178435,-93.48666171681799,0.014911595982759809
2005-10-28,118.43000030517578,119.9499969482422,118.0999984741211,119.8000030517578,89.24744415283203,72322000,120.73652416934493,119.39000091552734,118.04347766170974,-0.6164101189340698,-0.8145236108882629,0.19811349195419303,51.66945127605832,62.72753772636117,-28.35240194330334,0.0302625009181437
2005-10-31,120.29000091552734,121.3000030517578,120.12999725341795,120.12999725341795,89.49327087402344,77698900,120.83348921782758,119.4240005493164,118.01451188080523,-0.4907091154262986,-0.74976071179587,0.2590515963695714,52.133729194104255,53.12263466956156,-34.71824465207061,0.01894821857463311
2005-11-01,120.58000183105469,120.9000015258789,120.22000122070312,120.48999786376952,89.76146697998047,66365100,121.23050774035454,119.57799987792968,117.92549201550483,-0.3579152991408705,-0.6713916292648701,0.31347633012399956,70.96453691304657,58.25590579440322,-25.31262591463208,0.01911265306500921
2005-11-02,120.16999816894531,121.75,120.12999725341795,121.75,90.70012664794922,74012300,122.41279938501171,120.05399932861329,117.69519927221486,-0.1492827621337227,-0.5669698558386406,0.41768709370491786,80.41533756081435,67.8378678893219,-0.0,0.018350090373089486
2005-11-03,122.1500015258789,122.66000366210938,121.75,122.2699966430664,91.08749389648438,84897600,122.79999685886449,120.88799896240235,118.97600106594021,0.05735822000690405,-0.44210424066953163,0.4994624606764357,89.1371605199405,80.17234499793398,-15.415258147298118,0.009240246406570842
2005-11-04,122.4000015258789,122.45999908447266,121.5500030517578,122.11000061035156,90.96832275390624,59156000,123.09631004470985,121.3499984741211,119.60368690353233,0.2058395541739344,-0.3125154817008384,0.5183550358747728,89.90267607826702,86.48505805300745,-21.739195990506882,0.006886428843617227
2005-11-07,122.37000274658205,122.62000274658205,121.8499984741211,122.2300033569336,91.0577163696289,46765400,123.10146673993054,121.76999969482422,120.4385326497179,0.32939820256008545,-0.18413274484865363,0.5135309474087391,84.23733726464998,87.75905795428599,-38.738744930922586,0.010678890525717872
2005-11-08,121.93000030517578,122.41999816894531,121.79000091552734,122.2300033569336,91.0577163696289,42152800,122.50133404133928,122.11800079345703,121.73466754557478,0.4224495857394146,-0.06281627873103998,0.4852658644704546,81.42292370926367,85.18764568406039,-36.44855148416758,0.012574625032714969
2005-11-09,122.08000183105469,122.9499969482422,121.86000061035156,122.38999938964844,91.17691802978516,57666800,122.42559862739361,122.24600067138672,122.06640271537984,0.503302067070976,0.050407390429363236,0.45289467664161276,75.33598903943256,80.33208333778224,-48.27581670974722,0.01590441279598545
2005-11-10,122.33999633789062,123.5199966430664,121.75,123.33999633789062,91.88465118408205,79048100,123.35781579157965,122.46000061035156,121.56218542912346,0.636695624474612,0.167665037238413,0.46903058723619906,77.9556275020447,78.23818008358047,-10.16952805424208,0.018367516520173256
2005-11-11,123.3499984741211,123.83999633789062,122.43000030517578,123.76000213623048,92.19750213623048,34867000,124.06454964657071,122.79000091552734,121.51545218448398,0.7674551918296544,0.2876230681566613,0.4798321236729931,82.34513949227,78.54558534458259,-3.8274804701752707,0.013596590958294987
2005-11-14,123.79000091552734,124.0199966430664,123.37999725341795,123.69000244140624,92.14537048339844,45092200,124.37835843008915,123.08200073242188,121.7856430347546,0.8555721969585335,0.40121289391703574,0.45435930304149774,90.83273582612189,83.71116760681237,-14.537210998444497,0.012152535365010863
2005-11-15,123.5500030517578,124.08999633789062,122.86000061035156,123.23999786376952,91.8101577758789,69592500,124.26204866539192,123.28399963378907,122.30595060218621,0.8789618250177398,0.49676268013717656,0.3821991448805632,81.77017685555688,84.98268405798309,-51.20484973274161,0.014665671043755995
2005-11-16,123.37000274658205,123.5500030517578,122.9800033569336,123.48999786376952,91.99633026123048,51133000,123.9009118035108,123.50399932861328,123.10708685371576,0.9072133931550894,0.5788528227407591,0.3283605704143303,74.49900349201711,82.36730539123214,-48.78053319108403,0.02013146776763394
2005-11-17,123.68000030517578,124.6500015258789,123.13999938964844,124.63999938964844,92.85310363769531,55717500,124.71163782832474,123.76399993896484,122.81636204960495,1.010747211929342,0.6652317005784757,0.3455155113508662,79.194558348396,78.48791289865683,-0.5587782745642936,0.020657563742576223
2005-11-18,125.05999755859376,125.27999877929688,124.33000183105469,125.12999725341795,93.21810913085938,72437200,125.4838419187811,124.03799896240234,122.59215600602359,1.1194331136408664,0.7560719831909538,0.3633611304499126,89.23667938655974,80.97674707565778,-6.521818453220726,0.013013485983252327
2005-11-21,125.1500015258789,125.91000366210938,124.9800033569336,125.76000213623048,93.6874771118164,50021200,126.37039217134345,124.45199890136719,122.53360563139093,1.2420856128854751,0.853274709129858,0.3888109037556171,96.14432027522825,88.19185267006151,-5.415209188310281,0.01020541442526917
2005-11-22,125.55999755859376,126.5199966430664,125.41999816894531,126.3000030517578,94.08972930908205,66438800,126.99764673142668,125.06399993896484,123.130353146503,1.3671030501375867,0.9560403773314038,0.4110626728061829,94.22299574654907,93.2013318027792,-10.045393263124806,0.0059875822142168526
2005-11-23,126.25,127.41000366210938,126.20999908447266,127.02999877929688,94.63358306884766,50854700,127.45843660378544,125.77200012207031,124.08556364035518,1.5077049402084413,1.0663732899068112,0.44133165030163,93.32266640630972,94.5633274760292,-15.638059057157658,0.0015122510676018849
2005-11-25,126.9800033569336,127.22000122070312,126.80999755859376,127.12999725341795,94.70804595947266,15270000,127.78731250022642,126.26999969482422,124.75268688942202,1.6086583797641225,1.1748303078782736,0.43382807188584893,91.93165511768753,93.15910575684894,-14.070634963234035,-0.0050539108650314865
2005-11-28,127.25,127.2699966430664,126.04000091552734,126.2300033569336,94.03760528564452,54498500,127.5245207623631,126.49000091552735,125.4554810686916,1.5976262807817818,1.2593895024589752,0.33823677832280663,77.81660270876417,87.6903080775873,-86.1312364606363,-0.006465793480153066
2005-11-29,126.6500015258789,126.9800033569336,126.08999633789062,126.08999633789062,93.93331146240234,51738900,127.42461490728219,126.55599975585938,125.68738460443656,1.5596076799941017,1.3194331379660005,0.24017454202810118,58.672455918644594,76.14023791503226,-95.9353173963205,0.0007921805084599209
2005-11-30,126.16000366210938,126.5199966430664,125.29000091552734,125.41000366210938,93.42672729492188,56007200,127.65313698531153,126.37799987792968,125.10286277054783,1.4578032900839446,1.3471071683895892,0.11069612169435539,30.256326365777696,55.58179499772897,-93.9392421451746,0.0028709976990195377
2005-12-01,126.0199966430664,127.02999877929688,125.9800033569336,126.69000244140624,94.38029479980469,65468200,127.46985985475655,126.31000061035157,125.15014136594658,1.4635370377610997,1.3703931422638913,0.09314389549720836,36.67865222797578,41.86914483746617,-19.540043408678166,0.01022243933776789
2005-12-02,126.7699966430664,127.08000183105469,126.5,126.8499984741211,94.49948120117188,46699400,127.26794963761432,126.25400085449219,125.24005207137006,1.464114021738851,1.3891373181588833,0.07497670357996777,51.71857513967168,39.551184577808534,-12.849342977337725,0.0006077620491317051
